trknum,trackID,Primary,From,To,Type,Ownership,Time,Latitude,Longitude,Distance,Elevation
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:44,36.9148184,-76.039672,0.106624055414582,18.70078743
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:45,36.9148177,-76.0396537,0.107638490481828,17.355643071
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:46,36.9148155822002,-76.0396410153086,0.108355873933045,18.405511839
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:47,36.9148145,-76.0396216,0.109433502524246,17.946194253
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:48,36.9148117,-76.0395996,0.110666867477987,17.125984278
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:49,36.914810757064,-76.0395833478148,0.111569110412024,18.307086642
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:50,36.914815,-76.0395674,0.112499362881207,18.110236248
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:51,36.9148171905788,-76.0395464674408,0.113668217785169,16.73228349
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:52,36.9148145099477,-76.0395290330822,0.114651110895507,18.536745435
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:53,36.9148087,-76.0395153,0.115510609035721,15.846456717
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:54,36.9148054,-76.0395016,0.116302585736818,17.093175879
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:55,36.9148048,-76.0394903,0.116929642566707,16.961942283
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:56,36.9148012,-76.0394778,0.117664950254953,17.585301864
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:57,36.9148026,-76.0394576,0.118787599634741,18.766404228
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:58,36.9148003,-76.0394389,0.119835110566231,16.141732308
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:01:59,36.9147957455273,-76.0394217447216,0.120835585404727,15.912073515
1,VAVBCHBC1,Bald Cypress Trail,Visitor Center,Spur trail to pond,Trail,Public,2025-02-27 00:02:00,36.9147914,-76.0394015,0.121995913266962,16.305774303
